npc_id,parent_id,quest_id,step_id,role,event_type,config_name,prompt_tokens,context_tokens,retrieved_tokens,tool_tokens,reasoning_tokens,output_tokens,latency_ms,cost_usd,passed,timestamp
F:worker,5bdfb017ef59471cb1c3574d6924343e,wrong_string_case_comparison__is_valid_username__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:47:38.684838+00:00
F:worker,a15639915f3f4f0082459f72ba43a933,wrong_string_case_comparison__is_valid_username__variant::F,7,worker,MODEL_CALL_FINISHED,F,479,,,,,48,635.0681000039913,0.0,,2026-08-18T19:47:39.320263+00:00
F:checker,7a2e6073b0b5458889f457fa0a9a05d9,wrong_string_case_comparison__is_valid_username__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:47:39.831766+00:00
F:npc,2621693ee62e4b50960e98cff482efdf,wrong_string_case_comparison__is_valid_username__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:47:39.832579+00:00
C:npc,,wrong_string_case_comparison__is_valid_username__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:39.832952+00:00
C:npc,11104677e1a94a0a8edb479c9dc1ea41,wrong_string_case_comparison__is_valid_username__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:39.833440+00:00
C:cheater,dff681586a6c4809bd8a9e6a3046fba4,wrong_string_case_comparison__is_valid_username__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:39.892143+00:00
C:cheater,a5ae3addc7b34f81aee3229898f1f958,wrong_string_case_comparison__is_valid_username__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,113,88,,,0,,,,2026-08-18T19:47:39.944087+00:00
C:worker,1f8c398b9d8545ee8c30c303249896e7,wrong_string_case_comparison__is_valid_username__variant::C,5,worker,PROMPT_BUILT,C,201,113,88,,,,,,,2026-08-18T19:47:39.944669+00:00
C:worker,f8f874ed7b1b446187706d270c023122,wrong_string_case_comparison__is_valid_username__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:39.945003+00:00
C:worker,6109d66029304ed9a02c6526d4cff13c,wrong_string_case_comparison__is_valid_username__variant::C,7,worker,MODEL_CALL_FINISHED,C,201,,,,,57,852.17470000498,0.0,,2026-08-18T19:47:40.797521+00:00
C:checker,9a442a763b0845edaad21f269d4fbb3f,wrong_string_case_comparison__is_valid_username__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:47:41.252433+00:00
C:npc,ee031ef3fc0d40f6b44f434fb4a42f3c,wrong_string_case_comparison__is_valid_username__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:47:41.253085+00:00
C:npc,,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:41.253411+00:00
C:npc,7fa0bcfe57b54978adc99bbf9074b8db,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:41.253773+00:00
C:cheater,11a1a6a8eb0440bfb8da5de12ed5658c,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:41.307428+00:00
C:cheater,2efb2099ae984bfaa0b1155c90d07537,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,4,cheater,RETRIEVAL_RESULT,C,0,151,0,,,0,,,,2026-08-18T19:47:41.397556+00:00
C:worker,3a6d1e5b68684f5ab48e4035940bdc84,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,5,worker,PROMPT_BUILT,C,151,151,0,,,,,,,2026-08-18T19:47:41.398127+00:00
C:worker,6144e9bb9c194e819699e1b337f85a27,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:41.398425+00:00
C:worker,131d26acaee44c06a1880f1436b6a008,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,7,worker,MODEL_CALL_FINISHED,C,151,,,,,61,752.1123999613337,0.0,,2026-08-18T19:47:42.150864+00:00
C:checker,d8f8ae9e8391432f8e939488a0c777b4,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:47:42.613874+00:00
C:npc,a883d901c92b4908951606599e8388dd,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:47:42.614705+00:00
C:npc,,integer_division_truncation__rolling_average__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:42.615117+00:00
C:npc,f36ad7f2962f45989e0d573e0385f7c2,integer_division_truncation__rolling_average__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:42.615429+00:00
C:cheater,1693650e8fc9438e8e14bff2c24789aa,integer_division_truncation__rolling_average__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:42.670735+00:00
C:cheater,92ed51b03ce2492da65bed7bdb349807,integer_division_truncation__rolling_average__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,149,98,,,0,,,,2026-08-18T19:47:42.739468+00:00
C:worker,2bfdc42932884f55a600e43e5c7c7070,integer_division_truncation__rolling_average__known_example::C,5,worker,PROMPT_BUILT,C,247,149,98,,,,,,,2026-08-18T19:47:42.740140+00:00
C:worker,faa15cf8f0f24fe7b97636c5d320b6d0,integer_division_truncation__rolling_average__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:42.740465+00:00
C:worker,c0fd4b9021ac4fe998f4c20d84da8d4c,integer_division_truncation__rolling_average__known_example::C,7,worker,MODEL_CALL_FINISHED,C,247,,,,,65,826.0432000388391,0.0,,2026-08-18T19:47:43.566840+00:00
C:checker,150af1e1f46c4a0c829bc5c75b5689da,integer_division_truncation__rolling_average__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:47:44.034342+00:00
C:npc,3655be5e96c84404a8137d3e5d0589a5,integer_division_truncation__rolling_average__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:47:44.035168+00:00
C:npc,,mutable_default_argument__flatten_list__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:44.035530+00:00
C:npc,c5dac6711e4b4943a7338a87e3a83f23,mutable_default_argument__flatten_list__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:44.036057+00:00
C:cheater,04fba8d0a20c4c0883c3359429dccad1,mutable_default_argument__flatten_list__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:44.088387+00:00
C:cheater,1a27cb68aa1e4158a5382dd1a5a6cb81,mutable_default_argument__flatten_list__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,139,97,,,0,,,,2026-08-18T19:47:44.140573+00:00
C:worker,d242a591a83b401ab62e62dfb2bd47b8,mutable_default_argument__flatten_list__variant::C,5,worker,PROMPT_BUILT,C,236,139,97,,,,,,,2026-08-18T19:47:44.141364+00:00
C:worker,578e322538ce413a904f69a425390317,mutable_default_argument__flatten_list__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:44.141660+00:00
C:worker,36cc83b7d37e4a568523ad9235b7e12a,mutable_default_argument__flatten_list__variant::C,7,worker,MODEL_CALL_FINISHED,C,236,,,,,70,837.7439000178128,0.0,,2026-08-18T19:47:44.979782+00:00
C:checker,3207aec4885c41b59007ed196702f3f2,mutable_default_argument__flatten_list__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:47:45.488962+00:00
C:npc,6e859deea4bb4a1bbf4aa42801b0afc1,mutable_default_argument__flatten_list__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:47:45.489628+00:00
C:npc,,floating_point_equality__average_matches_target__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:45.489989+00:00
C:npc,7a4a9b5a012b4cb7971afa215ab38404,floating_point_equality__average_matches_target__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:45.490495+00:00
C:cheater,243cebe87e1b4b83881f6d0947d18cd3,floating_point_equality__average_matches_target__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:45.543721+00:00
C:cheater,45e2d9e4c1414116a4c32d8ab761f5a5,floating_point_equality__average_matches_target__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,116,74,,,0,,,,2026-08-18T19:47:45.607900+00:00
C:worker,bdb3cf887ac344d3930e722f4b7e742b,floating_point_equality__average_matches_target__known_example::C,5,worker,PROMPT_BUILT,C,190,116,74,,,,,,,2026-08-18T19:47:45.608603+00:00
C:worker,9c2ee682296b48d0beca81ad85407504,floating_point_equality__average_matches_target__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:45.609132+00:00
C:worker,5e4a2baa9713488d9382f8e02c2bed37,floating_point_equality__average_matches_target__known_example::C,7,worker,MODEL_CALL_FINISHED,C,190,,,,,39,1152.6668000151403,0.0,,2026-08-18T19:47:46.762266+00:00
C:checker,5ad4185b467d412a8f31fe81b211823a,floating_point_equality__average_matches_target__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:47:47.247382+00:00
C:npc,694d370d85a34222bdb948cb06fd397c,floating_point_equality__average_matches_target__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:47:47.248597+00:00
C:npc,,index_out_of_range_boundary__binary_search__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:47.249159+00:00
C:npc,291fc5dd47f940eda9c001d97a4b36e4,index_out_of_range_boundary__binary_search__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:47.249677+00:00
C:cheater,3acfb5b457fd4c03ad04f8a323694ace,index_out_of_range_boundary__binary_search__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:47.304036+00:00
C:cheater,b7c929359f3b406db1d11f28419fdd3a,index_out_of_range_boundary__binary_search__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,179,155,,,0,,,,2026-08-18T19:47:47.359477+00:00
C:worker,17210345668d4cc3b8c2fa820888b369,index_out_of_range_boundary__binary_search__variant::C,5,worker,PROMPT_BUILT,C,334,179,155,,,,,,,2026-08-18T19:47:47.360240+00:00
C:worker,a5f5a5a94d55438cb5f6a930e4bd18de,index_out_of_range_boundary__binary_search__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:47.360758+00:00
C:worker,0d086ca9c29843ffbbbb692a00cf746a,index_out_of_range_boundary__binary_search__variant::C,7,worker,MODEL_CALL_FINISHED,C,334,,,,,98,879.3606000253931,0.0,,2026-08-18T19:47:48.240650+00:00
C:checker,5cef3a434b734b25acce4e36cbabcbaa,index_out_of_range_boundary__binary_search__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:47:48.722154+00:00
C:npc,d6a165dfbbd74c409a141dad1c64bcbd,index_out_of_range_boundary__binary_search__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:47:48.723186+00:00
A:npc,,key_error_missing_dict_check__count_word_frequency__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:47:48.723660+00:00
A:npc,5e359991e4034a5b8c31cd85bd39d3ab,key_error_missing_dict_check__count_word_frequency__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:47:48.724112+00:00
A:worker,58a3331a8e6a47a386377e5d5c1247ad,key_error_missing_dict_check__count_word_frequency__known_example::A,3,worker,PROMPT_BUILT,A,125,125,0,,,,,,,2026-08-18T19:47:48.929979+00:00
A:worker,93eb19cfe9a04a80b6a955574cf6c251,key_error_missing_dict_check__count_word_frequency__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:47:48.930588+00:00
A:worker,848a02f795d34ba38019a8d9afef0723,key_error_missing_dict_check__count_word_frequency__known_example::A,5,worker,MODEL_CALL_FINISHED,A,125,,,,214,49,2711.543300014455,0.0,,2026-08-18T19:47:51.642707+00:00
A:checker,50805b6b15bd4532bc42e5753a7975a0,key_error_missing_dict_check__count_word_frequency__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:47:52.140644+00:00
A:npc,82b3f8c5e1194e19a279a6fd8d3fc5e9,key_error_missing_dict_check__count_word_frequency__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:47:52.141938+00:00
B:npc,,key_error_missing_dict_check__count_word_frequency__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:47:52.142521+00:00
B:npc,bb04b776e9084eb1b2af4a6445ee081a,key_error_missing_dict_check__count_word_frequency__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:47:52.143044+00:00
B:worker,4459e40a69d84e439ea7029c743fae32,key_error_missing_dict_check__count_word_frequency__known_example::B,3,worker,PROMPT_BUILT,B,125,125,0,,,,,,,2026-08-18T19:47:52.196211+00:00
B:worker,6b97d0a9343a43f5a0553c58dfb95dd5,key_error_missing_dict_check__count_word_frequency__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:47:52.196886+00:00
B:worker,0d89934bddc24550877e9815d8991d6b,key_error_missing_dict_check__count_word_frequency__known_example::B,5,worker,MODEL_CALL_FINISHED,B,125,,,,,49,794.3073000060394,0.0,,2026-08-18T19:47:52.991733+00:00
B:checker,003b62875d234b41bdf0dd52f3113e20,key_error_missing_dict_check__count_word_frequency__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:47:53.560849+00:00
B:npc,77bc45f176954d1db8b61ad958d79a3d,key_error_missing_dict_check__count_word_frequency__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:47:53.561837+00:00
F:npc,,key_error_missing_dict_check__count_word_frequency__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:47:53.562308+00:00
F:npc,e06c879cc15e42ed840bc8e8014e891e,key_error_missing_dict_check__count_word_frequency__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:47:53.562824+00:00
F:librarian,2db98755a29d4322aa8086991e9f455e,key_error_missing_dict_check__count_word_frequency__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:47:53.615823+00:00
F:librarian,31417865c4634bbd831ec9d41c8a35a0,key_error_missing_dict_check__count_word_frequency__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,125,360,,,0,,,,2026-08-18T19:47:53.668300+00:00
F:worker,fd1707d6493d4446b95f96cec0b8a1d5,key_error_missing_dict_check__count_word_frequency__known_example::F,5,worker,PROMPT_BUILT,F,485,125,360,,,,,,,2026-08-18T19:47:53.669005+00:00
F:worker,ebe14249f70845b7a416b0960ef2283f,key_error_missing_dict_check__count_word_frequency__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:47:53.669542+00:00
F:worker,22b0529a78904ca598d002f856aa12ec,key_error_missing_dict_check__count_word_frequency__known_example::F,7,worker,MODEL_CALL_FINISHED,F,485,,,,,49,625.2799999783747,0.0,,2026-08-18T19:47:54.295360+00:00
F:checker,1202c33ed4c645ceb09f279d89fe6afb,key_error_missing_dict_check__count_word_frequency__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:47:54.806559+00:00
F:npc,a39366a87e8c4b0b866c9c0810ba74ce,key_error_missing_dict_check__count_word_frequency__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:47:54.807728+00:00
C:npc,,key_error_missing_dict_check__count_word_frequency__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:54.808269+00:00
C:npc,fa4600636c2a4dca975375a83f0ad1d0,key_error_missing_dict_check__count_word_frequency__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:54.808831+00:00
C:cheater,2438fabf4085420ca24154ed5c97dd4c,key_error_missing_dict_check__count_word_frequency__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:54.879923+00:00
C:cheater,eab35d95cded43149bfe6ad795bedafd,key_error_missing_dict_check__count_word_frequency__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,125,84,,,0,,,,2026-08-18T19:47:54.933363+00:00
C:worker,3a63a6743aa841e8889896426d073bd4,key_error_missing_dict_check__count_word_frequency__known_example::C,5,worker,PROMPT_BUILT,C,209,125,84,,,,,,,2026-08-18T19:47:54.934277+00:00
C:worker,9e0c607c0e5f4abc928950154d7177b5,key_error_missing_dict_check__count_word_frequency__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:54.934808+00:00
C:worker,d6077ef702c641b0896d48663e72e3e1,key_error_missing_dict_check__count_word_frequency__known_example::C,7,worker,MODEL_CALL_FINISHED,C,209,,,,,49,763.0897999624722,0.0,,2026-08-18T19:47:55.698415+00:00
C:checker,96cfe2f1b18b4dd781bafb8d3443416c,key_error_missing_dict_check__count_word_frequency__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:47:56.180224+00:00
C:npc,bd4510a65134406099c45f411389fdc8,key_error_missing_dict_check__count_word_frequency__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:47:56.180955+00:00
C:npc,,floating_point_equality__temperature_reached__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:56.181455+00:00
C:npc,739867e7bf8c47d290bc5ea752e4b728,floating_point_equality__temperature_reached__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:56.181981+00:00
C:cheater,b1b96caa1ffc49e1b5cc320fd1e71609,floating_point_equality__temperature_reached__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:56.234875+00:00
C:cheater,fec2ffaddd3f4479874d519fd1ac32aa,floating_point_equality__temperature_reached__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,105,74,,,0,,,,2026-08-18T19:47:56.282531+00:00
C:worker,350e3a32c4fe4f1db0e1db1471a24bb1,floating_point_equality__temperature_reached__variant::C,5,worker,PROMPT_BUILT,C,179,105,74,,,,,,,2026-08-18T19:47:56.283382+00:00
C:worker,e426b12f6b89492e93125f2f9e68d9e9,floating_point_equality__temperature_reached__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:56.283874+00:00
C:worker,f9b5aaf98be74dbb8a3ece37a0325769,floating_point_equality__temperature_reached__variant::C,7,worker,MODEL_CALL_FINISHED,C,179,,,,,37,538.280799984932,0.0,,2026-08-18T19:47:56.822640+00:00
C:checker,8758426cff8146b690eb314f66bea215,floating_point_equality__temperature_reached__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,False,2026-08-18T19:47:57.377472+00:00
C:npc,98a9c8a16ad34dee8bf1d8b2b76b5d6c,floating_point_equality__temperature_reached__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,False,2026-08-18T19:47:57.378718+00:00
C:npc,,incorrect_sort_key_or_order__merge_intervals__novel_a::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:57.379324+00:00
C:npc,05eb7b192ff84b609acba5545bfc68ea,incorrect_sort_key_or_order__merge_intervals__novel_a::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:57.379827+00:00
C:cheater,643f6d5e1031479ea00f94d840da00b6,incorrect_sort_key_or_order__merge_intervals__novel_a::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:57.435831+00:00
C:cheater,3ad88264a6454ebf9dfe19346ad6bc1d,incorrect_sort_key_or_order__merge_intervals__novel_a::C,4,cheater,RETRIEVAL_RESULT,C,0,195,0,,,0,,,,2026-08-18T19:47:57.496035+00:00
C:worker,780d86331a6c4db9a60429a9d696ef87,incorrect_sort_key_or_order__merge_intervals__novel_a::C,5,worker,PROMPT_BUILT,C,195,195,0,,,,,,,2026-08-18T19:47:57.497034+00:00
C:worker,9314feb404b342acafee8c26541d2cfc,incorrect_sort_key_or_order__merge_intervals__novel_a::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:57.497658+00:00
C:worker,7bec1560624b4a1c9fddc846dfe6006a,incorrect_sort_key_or_order__merge_intervals__novel_a::C,7,worker,MODEL_CALL_FINISHED,C,195,,,,,111,819.5253000012599,0.0,,2026-08-18T19:47:58.317908+00:00
C:checker,07dff85162194b82b1264b4f87be358f,incorrect_sort_key_or_order__merge_intervals__novel_a::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:47:58.823843+00:00
C:npc,37a06309a9234bffa31f9bf817ce8dfd,incorrect_sort_key_or_order__merge_intervals__novel_a::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:47:58.824940+00:00
C:npc,,off_by_one__rolling_average__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:47:58.825460+00:00
C:npc,05008922d4e44ba4b9063431864ea648,off_by_one__rolling_average__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:47:58.825883+00:00
C:cheater,5c5fa43b98e9468e80d4c89a172585e5,off_by_one__rolling_average__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:47:58.881643+00:00
C:cheater,facd0b934eb54e6f894143e0cf1b39d1,off_by_one__rolling_average__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,146,131,,,0,,,,2026-08-18T19:47:58.935091+00:00
C:worker,a6944eddda7b4d99817d8c0559abf609,off_by_one__rolling_average__variant::C,5,worker,PROMPT_BUILT,C,277,146,131,,,,,,,2026-08-18T19:47:58.935673+00:00
C:worker,20da23ec1d8d4531a94054070fba7aeb,off_by_one__rolling_average__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:47:58.936148+00:00
C:worker,de07f46db3ab4b51b4cb4293ae49b536,off_by_one__rolling_average__variant::C,7,worker,MODEL_CALL_FINISHED,C,277,,,,,65,714.9303000187501,0.0,,2026-08-18T19:47:59.651575+00:00
C:checker,1872acdaa50a4d9cb3df8c36acdd8b26,off_by_one__rolling_average__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:48:00.140176+00:00
C:npc,f4378833de7f44468b759f9fe174f16b,off_by_one__rolling_average__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:48:00.140918+00:00
C:npc,,index_out_of_range_boundary__run_length_encode__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:48:00.141418+00:00
C:npc,739d7be9e6a1443b8ba3f41e644b5df8,index_out_of_range_boundary__run_length_encode__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:48:00.141943+00:00
C:cheater,64594d38e4ee44bca28449a9ec3a47d5,index_out_of_range_boundary__run_length_encode__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:48:00.199677+00:00
C:cheater,044483d2db404af69468d53712592a62,index_out_of_range_boundary__run_length_encode__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,210,155,,,0,,,,2026-08-18T19:48:00.250208+00:00
C:worker,60979b23e6d242c3825822abaa7fb99b,index_out_of_range_boundary__run_length_encode__known_example::C,5,worker,PROMPT_BUILT,C,365,210,155,,,,,,,2026-08-18T19:48:00.250829+00:00
C:worker,5f44700c50b84634b9faa4ebefba8b63,index_out_of_range_boundary__run_length_encode__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:48:00.251364+00:00
C:worker,f0be3947a9f64b3dad849a99d6efbec0,index_out_of_range_boundary__run_length_encode__known_example::C,7,worker,MODEL_CALL_FINISHED,C,365,,,,,120,775.9629000211135,0.0,,2026-08-18T19:48:01.027840+00:00
C:checker,ea6204a6ea674ec6a45d8ea9343178c3,index_out_of_range_boundary__run_length_encode__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:48:01.523675+00:00
C:npc,49117870979d44ea8811c66d9369c33c,index_out_of_range_boundary__run_length_encode__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:48:01.524889+00:00
A:npc,,key_error_missing_dict_check__sum_scores_by_player__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:48:01.525422+00:00
A:npc,ef346f60906f4adf8563b1cbd57c54d8,key_error_missing_dict_check__sum_scores_by_player__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:48:01.526103+00:00
A:worker,338ed7887f384f19a258c432038099fb,key_error_missing_dict_check__sum_scores_by_player__variant::A,3,worker,PROMPT_BUILT,A,130,130,0,,,,,,,2026-08-18T19:48:01.724804+00:00
A:worker,399186a1a5bb417ab26a130fed683d2e,key_error_missing_dict_check__sum_scores_by_player__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:48:01.725626+00:00
A:worker,7228ed7a27cc4914b2c46d960e52bb9f,key_error_missing_dict_check__sum_scores_by_player__variant::A,5,worker,MODEL_CALL_FINISHED,A,130,,,,145,52,2581.1769000138156,0.0,,2026-08-18T19:48:04.307336+00:00
A:checker,651b613f7cd844adb4eb078ecba2c4e7,key_error_missing_dict_check__sum_scores_by_player__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:48:04.793335+00:00
A:npc,7670ab82f3684b8592d6814202fdc711,key_error_missing_dict_check__sum_scores_by_player__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:48:04.794404+00:00
B:npc,,key_error_missing_dict_check__sum_scores_by_player__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:48:04.794858+00:00
B:npc,6723d38b20084d7c9bec3c0a892751f8,key_error_missing_dict_check__sum_scores_by_player__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:48:04.795234+00:00
B:worker,5b8de749d5814a2998beaf8e35997efa,key_error_missing_dict_check__sum_scores_by_player__variant::B,3,worker,PROMPT_BUILT,B,130,130,0,,,,,,,2026-08-18T19:48:04.849228+00:00
B:worker,6465c18f2cdc4f59a389550e74b2799e,key_error_missing_dict_check__sum_scores_by_player__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:48:04.850224+00:00
B:worker,611547b3f4d546f782570bcebcf5664e,key_error_missing_dict_check__sum_scores_by_player__variant::B,5,worker,MODEL_CALL_FINISHED,B,130,,,,,52,787.927600031253,0.0,,2026-08-18T19:48:05.638795+00:00
B:checker,3920ae817ccd426babfa6c1804ee794c,key_error_missing_dict_check__sum_scores_by_player__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:48:06.160014+00:00
