npc_id,parent_id,quest_id,step_id,role,event_type,config_name,prompt_tokens,context_tokens,retrieved_tokens,tool_tokens,reasoning_tokens,output_tokens,latency_ms,cost_usd,passed,timestamp
F:checker,1554c1c63c5e4faab103cc0fa5965657,index_out_of_range_boundary__binary_search__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T14:41:05.081138+00:00
F:npc,ebc32e74ba164624bcf6574de5221c12,index_out_of_range_boundary__binary_search__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T14:41:05.081825+00:00
C:npc,,index_out_of_range_boundary__binary_search__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T14:41:05.082142+00:00
C:npc,571e5dabe5044aa7819dbd065704fb6a,index_out_of_range_boundary__binary_search__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T14:41:05.082413+00:00
C:cheater,b31a9a87c9be42708e0bfce0a3efecec,index_out_of_range_boundary__binary_search__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T14:41:05.161491+00:00
C:cheater,a88521038bd14dd98c670a693c067256,index_out_of_range_boundary__binary_search__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,180,155,,,0,,,,2026-08-18T14:41:05.243188+00:00
C:worker,79c00e61f4f04d53b9ae4964bdc82989,index_out_of_range_boundary__binary_search__variant::C,5,worker,PROMPT_BUILT,C,335,180,155,,,,,,,2026-08-18T14:41:05.243920+00:00
C:worker,8ea42794492c4254b069f6b01ec8e8e3,index_out_of_range_boundary__binary_search__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T14:41:05.244233+00:00
C:worker,51d105c399474178aabd8167c9dc479e,index_out_of_range_boundary__binary_search__variant::C,7,worker,MODEL_CALL_FINISHED,C,335,,,,,98,1133.8716999744065,0.0,,2026-08-18T14:41:06.378429+00:00
C:checker,838b1d493cb444d68d7252a05d089994,index_out_of_range_boundary__binary_search__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T14:41:06.895952+00:00
C:npc,d6c1ad77ee10479695cbd62d6af1d866,index_out_of_range_boundary__binary_search__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T14:41:06.896647+00:00
A:npc,,key_error_missing_dict_check__count_word_frequency__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T14:41:06.896988+00:00
A:npc,fcf8f42b387e448aae3ac1306703d566,key_error_missing_dict_check__count_word_frequency__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T14:41:06.897261+00:00
A:worker,7f087267f506499c9e8ded3e8f36c046,key_error_missing_dict_check__count_word_frequency__known_example::A,3,worker,PROMPT_BUILT,A,126,126,0,,,,,,,2026-08-18T14:41:07.119461+00:00
A:worker,cbf39022604840058c263cbd496f7b69,key_error_missing_dict_check__count_word_frequency__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T14:41:07.120230+00:00
A:worker,a96242444b8843d99d01c9a2a27a3a49,key_error_missing_dict_check__count_word_frequency__known_example::A,5,worker,MODEL_CALL_FINISHED,A,126,,,,197,49,4255.966100026853,0.0,,2026-08-18T14:41:11.376578+00:00
A:checker,8dcdeae2c17f440d9d812a7422c0f010,key_error_missing_dict_check__count_word_frequency__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T14:41:11.877064+00:00
A:npc,3898558c1b10405a9926b4c17402d935,key_error_missing_dict_check__count_word_frequency__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T14:41:11.878332+00:00
B:npc,,key_error_missing_dict_check__count_word_frequency__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T14:41:11.878903+00:00
B:npc,808266a4c61047838ca1762615e3d8c0,key_error_missing_dict_check__count_word_frequency__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T14:41:11.879402+00:00
B:worker,55106c2f1a124cb5b5ee819950caf906,key_error_missing_dict_check__count_word_frequency__known_example::B,3,worker,PROMPT_BUILT,B,126,126,0,,,,,,,2026-08-18T14:41:12.028542+00:00
B:worker,b76e5235be8d4cecb13c8b26fdeefc08,key_error_missing_dict_check__count_word_frequency__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T14:41:12.029286+00:00
B:worker,5c12e038f2af4ca5bb1534c7961f7695,key_error_missing_dict_check__count_word_frequency__known_example::B,5,worker,MODEL_CALL_FINISHED,B,126,,,,,49,1472.590300021693,0.0,,2026-08-18T14:41:13.502400+00:00
B:checker,e0c587b764d24287b6d76ae71c74f48f,key_error_missing_dict_check__count_word_frequency__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T14:41:14.045268+00:00
B:npc,759a95267b834b9795d93c030f2572dc,key_error_missing_dict_check__count_word_frequency__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T14:41:14.046134+00:00
F:npc,,key_error_missing_dict_check__count_word_frequency__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T14:41:14.046573+00:00
F:npc,87faaf93b066401d87f0953ad754ca57,key_error_missing_dict_check__count_word_frequency__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T14:41:14.046936+00:00
F:librarian,1ec541f27e254d769e68b5397dae2a93,key_error_missing_dict_check__count_word_frequency__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T14:41:14.196583+00:00
F:librarian,2a49bd6d64d8418ba43d590b407d6bef,key_error_missing_dict_check__count_word_frequency__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,126,360,,,0,,,,2026-08-18T14:41:14.436146+00:00
F:worker,c83b661782174b18a6d5c8bb29ee0387,key_error_missing_dict_check__count_word_frequency__known_example::F,5,worker,PROMPT_BUILT,F,486,126,360,,,,,,,2026-08-18T14:41:14.436806+00:00
F:worker,415bacecfdcf4eada562ee71d5f1b62b,key_error_missing_dict_check__count_word_frequency__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T14:41:14.437316+00:00
F:worker,f13b561d1b5644bfb5bf3261438c0c1d,key_error_missing_dict_check__count_word_frequency__known_example::F,7,worker,MODEL_CALL_FINISHED,F,486,,,,,49,1262.4128999887034,0.0,,2026-08-18T14:41:15.700198+00:00
F:checker,5039ae10acf84496a2f478461ce7dc98,key_error_missing_dict_check__count_word_frequency__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T14:41:16.224529+00:00
F:npc,b2456087069a437cb243427af8298509,key_error_missing_dict_check__count_word_frequency__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T14:41:16.225410+00:00
C:npc,,key_error_missing_dict_check__count_word_frequency__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T14:41:16.225873+00:00
C:npc,873e1ca2159d418482f1ac53aae3f1bb,key_error_missing_dict_check__count_word_frequency__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T14:41:16.226291+00:00
C:cheater,3d31fb2bed0f4014b48e94b2a9abe23f,key_error_missing_dict_check__count_word_frequency__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T14:41:16.298051+00:00
C:cheater,33df890af1724e44bc79dd4eee39d217,key_error_missing_dict_check__count_word_frequency__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,126,84,,,0,,,,2026-08-18T14:41:16.388233+00:00
C:worker,a92a843c1c214b7f8352b0f825e00a52,key_error_missing_dict_check__count_word_frequency__known_example::C,5,worker,PROMPT_BUILT,C,210,126,84,,,,,,,2026-08-18T14:41:16.389229+00:00
C:worker,2a6e7a8a586e4523bc198950bc393ac7,key_error_missing_dict_check__count_word_frequency__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T14:41:16.389742+00:00
C:worker,d14dfc384fdf4184a30c630afaea99ad,key_error_missing_dict_check__count_word_frequency__known_example::C,7,worker,MODEL_CALL_FINISHED,C,210,,,,,49,1533.8698999839835,0.0,,2026-08-18T14:41:17.924183+00:00
C:checker,d8924f792ba84a9f9b3a64e796eff2d5,key_error_missing_dict_check__count_word_frequency__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T14:41:18.453415+00:00
C:npc,8130178c700e41e9901d99336da22f3a,key_error_missing_dict_check__count_word_frequency__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T14:41:18.454722+00:00
A:npc,,floating_point_equality__temperature_reached__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T14:41:18.455213+00:00
A:npc,42398f2314f14b52a71dabf0ac53823f,floating_point_equality__temperature_reached__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T14:41:18.455642+00:00
A:worker,cfab0551089f43409988d75f8a0a43c0,floating_point_equality__temperature_reached__variant::A,3,worker,PROMPT_BUILT,A,106,106,0,,,,,,,2026-08-18T14:41:18.666926+00:00
A:worker,1e6c26b5b6e14f2fa6f62c61c02b0d7b,floating_point_equality__temperature_reached__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T14:41:18.667750+00:00
A:npc,,floating_point_equality__temperature_reached__variant::A,5,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T18:22:26.083548+00:00
A:npc,618ce86b070848afb064dfc2d45f3ef0,floating_point_equality__temperature_reached__variant::A,6,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T18:22:26.084114+00:00
A:worker,1da4c760c5464cf88d07d262a78c9c78,floating_point_equality__temperature_reached__variant::A,7,worker,PROMPT_BUILT,A,106,106,0,,,,,,,2026-08-18T18:22:26.278748+00:00
A:worker,a091dab90a1446aab5b52d4a1a22258b,floating_point_equality__temperature_reached__variant::A,8,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T18:22:26.279497+00:00
A:npc,,floating_point_equality__temperature_reached__variant::A,9,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:58:13.996516+00:00
A:npc,34dad54c52ed4cf7a687eaeff33eda68,floating_point_equality__temperature_reached__variant::A,10,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:58:13.997025+00:00
A:worker,e9662df37f72457580d8786e4a4dd6a4,floating_point_equality__temperature_reached__variant::A,11,worker,PROMPT_BUILT,A,105,105,0,,,,,,,2026-08-18T19:58:14.772033+00:00
A:worker,94bca2f5a85a435fb23331a3d6e88fdc,floating_point_equality__temperature_reached__variant::A,12,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:58:14.772642+00:00
A:worker,63df18fc29e84290adaef802bce5d6d8,floating_point_equality__temperature_reached__variant::A,13,worker,MODEL_CALL_FINISHED,A,105,,,,970,28,9165.441900026053,0.0,,2026-08-18T19:58:23.938578+00:00
A:checker,aca4d91de54b445db9c6c5c898867454,floating_point_equality__temperature_reached__variant::A,14,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:58:24.456243+00:00
A:npc,7a7b4116bc5248ef85bfd83af63cb4c8,floating_point_equality__temperature_reached__variant::A,15,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:58:24.457144+00:00
B:npc,,floating_point_equality__temperature_reached__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:58:24.457471+00:00
B:npc,e1d0f583b2214e8a918879f7176929cd,floating_point_equality__temperature_reached__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:58:24.457749+00:00
B:worker,11b59662d5f94c7c98dc0534bf862378,floating_point_equality__temperature_reached__variant::B,3,worker,PROMPT_BUILT,B,105,105,0,,,,,,,2026-08-18T19:58:25.023650+00:00
B:worker,29ed4024bfc340eba1c3fb60fd185037,floating_point_equality__temperature_reached__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:58:25.024601+00:00
B:worker,5ea5badd178e45a2891bdc6407267379,floating_point_equality__temperature_reached__variant::B,5,worker,MODEL_CALL_FINISHED,B,105,,,,,28,946.5767999645323,0.0,,2026-08-18T19:58:25.971626+00:00
B:checker,a88b3fdc51f6404bb03a040465fb2561,floating_point_equality__temperature_reached__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:58:26.459260+00:00
B:npc,00e5891c0af4402281649621b644ff17,floating_point_equality__temperature_reached__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:58:26.459951+00:00
F:npc,,floating_point_equality__temperature_reached__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:58:26.460359+00:00
F:npc,318f62f0ed3743ac897e19593c0a5012,floating_point_equality__temperature_reached__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:58:26.460647+00:00
F:librarian,03fd71f0c2fe4a1a9cc50e1c39425c94,floating_point_equality__temperature_reached__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:58:26.538468+00:00
F:librarian,d182778340174d5aa71bad05950679ce,floating_point_equality__temperature_reached__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,105,235,,,0,,,,2026-08-18T19:58:26.622273+00:00
F:worker,78c9ac08a384487a8d52687aad1216b6,floating_point_equality__temperature_reached__variant::F,5,worker,PROMPT_BUILT,F,340,105,235,,,,,,,2026-08-18T19:58:26.623041+00:00
F:worker,9c3aea66122c4b0b987cbee38adc6194,floating_point_equality__temperature_reached__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:58:26.623358+00:00
F:worker,ab12897b735d428aafd5809bffe1aa58,floating_point_equality__temperature_reached__variant::F,7,worker,MODEL_CALL_FINISHED,F,340,,,,,42,894.180300005246,0.0,,2026-08-18T19:58:27.517907+00:00
F:checker,36a9b466e0074eef9aa33b960ed48e8c,floating_point_equality__temperature_reached__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,False,2026-08-18T19:58:28.080151+00:00
F:npc,f92ff8e5c182476381e9b46eb8a861bb,floating_point_equality__temperature_reached__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,False,2026-08-18T19:58:28.080952+00:00
C:npc,,floating_point_equality__temperature_reached__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:58:28.081275+00:00
C:npc,7c9de955bb9a4d3da69aa75b682eb065,floating_point_equality__temperature_reached__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:58:28.081573+00:00
C:cheater,60e71d20e2194233aea894ea069dc764,floating_point_equality__temperature_reached__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:58:28.171608+00:00
C:cheater,8e35301da6a24bcf94d69d9f1a0e18ec,floating_point_equality__temperature_reached__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,105,74,,,0,,,,2026-08-18T19:58:28.222639+00:00
C:worker,300eddbbb27842cca15c92160851bfb8,floating_point_equality__temperature_reached__variant::C,5,worker,PROMPT_BUILT,C,179,105,74,,,,,,,2026-08-18T19:58:28.223188+00:00
C:worker,9a2053730e09484586803c7568a90029,floating_point_equality__temperature_reached__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:58:28.223465+00:00
C:worker,44a982602b364af5ab44e75d9f2855ab,floating_point_equality__temperature_reached__variant::C,7,worker,MODEL_CALL_FINISHED,C,179,,,,,37,708.7310000206344,0.0,,2026-08-18T19:58:28.932518+00:00
C:checker,ad4106fc3e4b4e74b10696fc88677eff,floating_point_equality__temperature_reached__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,False,2026-08-18T19:58:29.442353+00:00
C:npc,0103790818ce4945b18173bbe9dd1ca9,floating_point_equality__temperature_reached__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,False,2026-08-18T19:58:29.443037+00:00
A:npc,,incorrect_sort_key_or_order__merge_intervals__novel_a::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:58:29.444182+00:00
A:npc,1a4a6ab2d7f54c958d979bb3d9ddab59,incorrect_sort_key_or_order__merge_intervals__novel_a::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:58:29.444470+00:00
A:worker,b37203723c884ea8b1623bb021af21b6,incorrect_sort_key_or_order__merge_intervals__novel_a::A,3,worker,PROMPT_BUILT,A,195,195,0,,,,,,,2026-08-18T19:58:29.661346+00:00
A:worker,fd3de871d2584ab78b91a706e0724604,incorrect_sort_key_or_order__merge_intervals__novel_a::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:58:29.662244+00:00
A:worker,a5a4a51972b249b7a5ff186ac1d1a194,incorrect_sort_key_or_order__merge_intervals__novel_a::A,5,worker,MODEL_CALL_FINISHED,A,195,,,,210,111,3869.3076000199653,0.0,,2026-08-18T19:58:33.531941+00:00
A:checker,fdc563a9ac2e4d8497cf4e54570db74e,incorrect_sort_key_or_order__merge_intervals__novel_a::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:58:34.017638+00:00
A:npc,de44fefdcbfd4903a9191cad0b8f16aa,incorrect_sort_key_or_order__merge_intervals__novel_a::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:58:34.018548+00:00
B:npc,,incorrect_sort_key_or_order__merge_intervals__novel_a::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:58:34.018869+00:00
B:npc,409886260e4e4b178f7676c57065d77a,incorrect_sort_key_or_order__merge_intervals__novel_a::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:58:34.019166+00:00
B:worker,22e6625723284a9f9fa408f4394ab1a3,incorrect_sort_key_or_order__merge_intervals__novel_a::B,3,worker,PROMPT_BUILT,B,195,195,0,,,,,,,2026-08-18T19:58:34.228622+00:00
B:worker,286773638d3348d4ad1306258320aac8,incorrect_sort_key_or_order__merge_intervals__novel_a::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:58:34.229201+00:00
B:worker,4cb6889b60e747c6aa38939da0e7fec9,incorrect_sort_key_or_order__merge_intervals__novel_a::B,5,worker,MODEL_CALL_FINISHED,B,195,,,,,111,1484.0532999951392,0.0,,2026-08-18T19:58:35.713780+00:00
B:checker,a8e11bfabae04a659b2926e6bf95165d,incorrect_sort_key_or_order__merge_intervals__novel_a::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:58:36.265561+00:00
B:npc,d04d9771dba54631ab37fd4ca506c8c3,incorrect_sort_key_or_order__merge_intervals__novel_a::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:58:36.266471+00:00
F:npc,,incorrect_sort_key_or_order__merge_intervals__novel_a::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:58:36.266795+00:00
F:npc,0aababc848b14132a2275cc7b36fcecf,incorrect_sort_key_or_order__merge_intervals__novel_a::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:58:36.267088+00:00
F:librarian,e8d36e0ad1eb4c008f18788e7ab63246,incorrect_sort_key_or_order__merge_intervals__novel_a::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:58:36.329941+00:00
F:librarian,79760968dc704017af0fb3f92cc6a476,incorrect_sort_key_or_order__merge_intervals__novel_a::F,4,librarian,RETRIEVAL_RESULT,F,0,195,0,,,0,,,,2026-08-18T19:58:36.417960+00:00
F:worker,866736f480c045658fd2d7bfdff9f005,incorrect_sort_key_or_order__merge_intervals__novel_a::F,5,worker,PROMPT_BUILT,F,195,195,0,,,,,,,2026-08-18T19:58:36.418692+00:00
F:worker,75aad5ba73c74f4189e6e7ead163c516,incorrect_sort_key_or_order__merge_intervals__novel_a::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:58:36.419079+00:00
F:worker,cb8488f720dc493c801e8dc78b385abb,incorrect_sort_key_or_order__merge_intervals__novel_a::F,7,worker,MODEL_CALL_FINISHED,F,195,,,,,111,978.0416999710724,0.0,,2026-08-18T19:58:37.397500+00:00
F:checker,ece1c27e3cc84c62baeac3a1516e893e,incorrect_sort_key_or_order__merge_intervals__novel_a::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:58:37.909796+00:00
F:npc,caa9b872181a44498c13b5cd94129a7d,incorrect_sort_key_or_order__merge_intervals__novel_a::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:58:37.910703+00:00
C:npc,,incorrect_sort_key_or_order__merge_intervals__novel_a::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:58:37.911019+00:00
C:npc,2a316fafa98d47ef800e6341aef514bd,incorrect_sort_key_or_order__merge_intervals__novel_a::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:58:37.911299+00:00
C:cheater,1fa10f0db1884eeebd3996a34db0dde2,incorrect_sort_key_or_order__merge_intervals__novel_a::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:58:37.975167+00:00
C:cheater,b6d7baf8acb24f90ba906a3a5b91d35a,incorrect_sort_key_or_order__merge_intervals__novel_a::C,4,cheater,RETRIEVAL_RESULT,C,0,195,0,,,0,,,,2026-08-18T19:58:38.026044+00:00
C:worker,720a0f5e257b43ad91d4fd7f4e80d8d0,incorrect_sort_key_or_order__merge_intervals__novel_a::C,5,worker,PROMPT_BUILT,C,195,195,0,,,,,,,2026-08-18T19:58:38.026787+00:00
C:worker,90e1b6522d244888be32f02abf67b1b4,incorrect_sort_key_or_order__merge_intervals__novel_a::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:58:38.027227+00:00
C:worker,2efa7281c975458b964450f6dcca73c8,incorrect_sort_key_or_order__merge_intervals__novel_a::C,7,worker,MODEL_CALL_FINISHED,C,195,,,,,111,913.2188999792561,0.0,,2026-08-18T19:58:38.940955+00:00
C:checker,2409dea2aa154cf79b9adaa5b8eef2f0,incorrect_sort_key_or_order__merge_intervals__novel_a::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:58:39.476182+00:00
C:npc,178ef2cd5f064bd4a179aa44fc02601a,incorrect_sort_key_or_order__merge_intervals__novel_a::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:58:39.477059+00:00
A:npc,,off_by_one__rolling_average__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:58:39.477381+00:00
A:npc,a2b92d26319a4327a258a32d727d37d1,off_by_one__rolling_average__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:58:39.477687+00:00
A:worker,c5ccfe79bbbf4781beb5d00cfc0e2824,off_by_one__rolling_average__variant::A,3,worker,PROMPT_BUILT,A,146,146,0,,,,,,,2026-08-18T19:58:39.693419+00:00
A:worker,07644fb0cd5b41cf84018dfb639aaa4d,off_by_one__rolling_average__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:58:39.694075+00:00
A:worker,41805da42ffc43ca8922881daebf76b7,off_by_one__rolling_average__variant::A,5,worker,MODEL_CALL_FINISHED,A,146,,,,371,65,4323.094999999739,0.0,,2026-08-18T19:58:44.017544+00:00
A:checker,f6ccfb0ed7f240cda2889acc7aa7b860,off_by_one__rolling_average__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:58:44.513637+00:00
A:npc,a9768291aca04df799e97f64333ed97e,off_by_one__rolling_average__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:58:44.514535+00:00
B:npc,,off_by_one__rolling_average__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:58:44.514852+00:00
B:npc,867fe34929824fd4bb203bf4ee2ed4fc,off_by_one__rolling_average__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:58:44.515129+00:00
B:worker,5ed9504ed67345ec87ca317e82524d77,off_by_one__rolling_average__variant::B,3,worker,PROMPT_BUILT,B,146,146,0,,,,,,,2026-08-18T19:58:44.707959+00:00
B:worker,4b3833b3460f4a339ea3389a62e8052d,off_by_one__rolling_average__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:58:44.708545+00:00
B:worker,bb1761038b6546ae989ee0717de985a4,off_by_one__rolling_average__variant::B,5,worker,MODEL_CALL_FINISHED,B,146,,,,,65,573.3997999923304,0.0,,2026-08-18T19:58:45.282374+00:00
B:checker,a34d2c11e25d4689881988a66bdefad2,off_by_one__rolling_average__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:58:45.777647+00:00
B:npc,356e62f62be742f89254d40dd869d87c,off_by_one__rolling_average__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:58:45.778566+00:00
F:npc,,off_by_one__rolling_average__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:58:45.778876+00:00
F:npc,486a82c69aa8489e99a9ea2f46de9308,off_by_one__rolling_average__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:58:45.779154+00:00
F:librarian,e12262d9709743c1a768cdd8f3301fd5,off_by_one__rolling_average__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:58:45.839129+00:00
F:librarian,9fb04104dc474d3bb5afdd5304977e57,off_by_one__rolling_average__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,146,134,,,0,,,,2026-08-18T19:58:45.913307+00:00
F:worker,0cdcc26f766d4dfca8813a6b48969e67,off_by_one__rolling_average__variant::F,5,worker,PROMPT_BUILT,F,280,146,134,,,,,,,2026-08-18T19:58:45.915337+00:00
F:worker,56e4ffa018a74144ad68289b8fccb5dc,off_by_one__rolling_average__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:58:45.915759+00:00
F:worker,c685f1f830174918a7e763c2130df7d9,off_by_one__rolling_average__variant::F,7,worker,MODEL_CALL_FINISHED,F,280,,,,,65,731.4084999961779,0.0,,2026-08-18T19:58:46.647711+00:00
F:checker,6a3baf0fa3a244489fd919ee23fc5421,off_by_one__rolling_average__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:58:47.141719+00:00
F:npc,74aba6ddfbc34584967df1413a66f15a,off_by_one__rolling_average__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:58:47.142675+00:00
C:npc,,off_by_one__rolling_average__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:58:47.142985+00:00
C:npc,7cb7ac4107094d178822b183f6c5a21e,off_by_one__rolling_average__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:58:47.143271+00:00
C:cheater,e1ad5b39c8714a1692773da4b493d1d3,off_by_one__rolling_average__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:58:47.274575+00:00
C:cheater,3de0cc34f4984ef3b99fbc036de21db0,off_by_one__rolling_average__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,146,131,,,0,,,,2026-08-18T19:58:47.340940+00:00
