npc_id,parent_id,quest_id,step_id,role,event_type,config_name,prompt_tokens,context_tokens,retrieved_tokens,tool_tokens,reasoning_tokens,output_tokens,latency_ms,cost_usd,passed,timestamp
A:worker,4013326761fe466689cea4d3af6ed16a,floating_point_equality__average_matches_target__known_example::A,5,worker,MODEL_CALL_FINISHED,A,117,,,,1104,40,5523.387900029775,0.0,,2026-08-18T11:57:42.351623+00:00
A:checker,04ed106094974284943d08ec878f2e14,floating_point_equality__average_matches_target__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,False,2026-08-18T11:57:42.853704+00:00
A:npc,3bc00406b8314478b8e868b8beba7e82,floating_point_equality__average_matches_target__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,False,2026-08-18T11:57:42.854580+00:00
B:npc,,floating_point_equality__average_matches_target__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:57:42.854908+00:00
B:npc,d88cd2cbc02e49b0a7d0bcd1495a4f88,floating_point_equality__average_matches_target__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:57:42.855188+00:00
B:worker,08441bbb63094d848d020fb91909c741,floating_point_equality__average_matches_target__known_example::B,3,worker,PROMPT_BUILT,B,117,117,0,,,,,,,2026-08-18T11:57:42.990536+00:00
B:worker,2974bed3034447b8b7f1aeb65802fc5d,floating_point_equality__average_matches_target__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:57:42.991136+00:00
B:worker,5e063ab8217b44919ae6e84d1e533f5b,floating_point_equality__average_matches_target__known_example::B,5,worker,MODEL_CALL_FINISHED,B,117,,,,,40,667.2044000006281,0.0,,2026-08-18T11:57:43.658690+00:00
B:checker,0303271212b840f2845bdd27bc6c3389,floating_point_equality__average_matches_target__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,False,2026-08-18T11:57:44.179674+00:00
B:npc,6506cc3a3c574d3fbb7aebb4372bcbe7,floating_point_equality__average_matches_target__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,False,2026-08-18T11:57:44.180407+00:00
F:npc,,floating_point_equality__average_matches_target__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:57:44.180693+00:00
F:npc,b0b6e7822d6944daa9fdc9437fee5def,floating_point_equality__average_matches_target__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:57:44.181033+00:00
F:librarian,16d8c8f1da184ac18718a7b4651ab421,floating_point_equality__average_matches_target__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:57:44.250897+00:00
F:librarian,3edfdaf8486042b78149bfa1dcae6285,floating_point_equality__average_matches_target__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,117,908,,,0,,,,2026-08-18T11:57:44.333404+00:00
F:worker,83a6e780d2a3478da593f0552582841a,floating_point_equality__average_matches_target__known_example::F,5,worker,PROMPT_BUILT,F,1025,117,908,,,,,,,2026-08-18T11:57:44.333956+00:00
F:worker,72e9dde5dffa4d8fa9bf3c58cc11954d,floating_point_equality__average_matches_target__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:57:44.334337+00:00
F:worker,70b8dcf8a85a4f6ead6492c2741506aa,floating_point_equality__average_matches_target__known_example::F,7,worker,MODEL_CALL_FINISHED,F,1025,,,,,49,699.7696000034921,0.0,,2026-08-18T11:57:45.034448+00:00
F:checker,bbca06251b9a44b0bf68be2d2e9c02a4,floating_point_equality__average_matches_target__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:57:45.518195+00:00
F:npc,eacd312ecd424ea2816fdb24c2666bbf,floating_point_equality__average_matches_target__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:57:45.519058+00:00
A:npc,,off_by_one__rolling_average__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:57:45.519445+00:00
A:npc,904d4652ec1043f8b5b88e307a78ab16,off_by_one__rolling_average__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:57:45.519726+00:00
A:worker,7ef782168e0149e09861703f0513adff,off_by_one__rolling_average__variant::A,3,worker,PROMPT_BUILT,A,147,147,0,,,,,,,2026-08-18T11:57:45.590741+00:00
A:worker,c4febd6ab6f5429dbb3998120b1ea1d0,off_by_one__rolling_average__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:57:45.591243+00:00
A:worker,d9da056e02334088b551b8dad5dba0f3,off_by_one__rolling_average__variant::A,5,worker,MODEL_CALL_FINISHED,A,147,,,,2146,65,8933.987799973693,0.0,,2026-08-18T11:57:54.525574+00:00
A:checker,455a70725f904f3385a99e9a1f485151,off_by_one__rolling_average__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:57:55.018003+00:00
A:npc,a74775957c8a4767b90d069b8ebcdfd1,off_by_one__rolling_average__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:57:55.018749+00:00
B:npc,,off_by_one__rolling_average__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:57:55.019059+00:00
B:npc,104377d5fe004fedb0d9e415c86546d7,off_by_one__rolling_average__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:57:55.019412+00:00
B:worker,2ae7e55bb1be4a50bb12923aad35e94d,off_by_one__rolling_average__variant::B,3,worker,PROMPT_BUILT,B,147,147,0,,,,,,,2026-08-18T11:57:55.156444+00:00
B:worker,39da735cb987427b9ecbe199c45d89a6,off_by_one__rolling_average__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:57:55.156941+00:00
B:worker,e3ac62e06d784962a28f8250ebd83d18,off_by_one__rolling_average__variant::B,5,worker,MODEL_CALL_FINISHED,B,147,,,,,65,2046.0511000128463,0.0,,2026-08-18T11:57:57.203344+00:00
B:checker,bc663aa4c7bd4c3593a41fa8878407d9,off_by_one__rolling_average__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:57:57.684809+00:00
B:npc,32933852669246689b45e9897437151b,off_by_one__rolling_average__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:57:57.685506+00:00
F:npc,,off_by_one__rolling_average__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:57:57.685794+00:00
F:npc,ff8574a475bd45d9b785cef464a2ae4e,off_by_one__rolling_average__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:57:57.686087+00:00
F:librarian,abbf37846b7c4717b4ec4d9b040009d3,off_by_one__rolling_average__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:57:57.754728+00:00
F:librarian,becc1461cc4f444c930882cf3a52a300,off_by_one__rolling_average__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,147,306,,,0,,,,2026-08-18T11:57:57.834819+00:00
F:worker,f86c05547bfc4f46bbb88a5fcd3acfb9,off_by_one__rolling_average__variant::F,5,worker,PROMPT_BUILT,F,453,147,306,,,,,,,2026-08-18T11:57:57.835537+00:00
F:worker,ff1f6f1b9e37446b96f27a4e621123c2,off_by_one__rolling_average__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:57:57.835899+00:00
F:worker,d2bf6a21a7ab4481954d7190b085dad5,off_by_one__rolling_average__variant::F,7,worker,MODEL_CALL_FINISHED,F,453,,,,,65,735.6066000065766,0.0,,2026-08-18T11:57:58.571839+00:00
F:checker,64b19664cfdc42d3a2779c5804be5fdf,off_by_one__rolling_average__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:57:59.067353+00:00
F:npc,4de742617fab424396ca8ddce529c99c,off_by_one__rolling_average__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:57:59.068038+00:00
A:npc,,floating_point_equality__temperature_reached__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:57:59.068372+00:00
A:npc,490881f7cc3b44f28d2410f1166f3ca2,floating_point_equality__temperature_reached__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:57:59.068664+00:00
A:worker,8fd37f286eb64d13a3640ed36a508d60,floating_point_equality__temperature_reached__variant::A,3,worker,PROMPT_BUILT,A,106,106,0,,,,,,,2026-08-18T11:57:59.132169+00:00
A:worker,f551a5124a90427e92ddfcdbe5627f14,floating_point_equality__temperature_reached__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:57:59.132928+00:00
A:worker,e126bdcb411340cb96f7110b8be1be01,floating_point_equality__temperature_reached__variant::A,5,worker,MODEL_CALL_FINISHED,A,106,,,,3929,28,18072.347900015302,0.0,,2026-08-18T11:58:17.205665+00:00
A:checker,d03d79a4485243e1a6b5802a0a6550d4,floating_point_equality__temperature_reached__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:58:17.687578+00:00
A:npc,90b27f797a1b4f70b795871b7f5fb8a9,floating_point_equality__temperature_reached__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:58:17.688243+00:00
B:npc,,floating_point_equality__temperature_reached__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:58:17.688575+00:00
B:npc,4895664e58644e469da000ead21c8977,floating_point_equality__temperature_reached__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:58:17.688848+00:00
B:worker,ccea4af9051a46918505be41088a1bad,floating_point_equality__temperature_reached__variant::B,3,worker,PROMPT_BUILT,B,106,106,0,,,,,,,2026-08-18T11:58:17.846803+00:00
B:worker,283eecc491e246349a02f14cfbc36a81,floating_point_equality__temperature_reached__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:58:17.847319+00:00
B:worker,3986a1e7c5334cd3b61cd4ecc3506c61,floating_point_equality__temperature_reached__variant::B,5,worker,MODEL_CALL_FINISHED,B,106,,,,,28,1662.4159999773838,0.0,,2026-08-18T11:58:19.510085+00:00
B:checker,b5fda7e051a5448fb1a963d4b2a6c26e,floating_point_equality__temperature_reached__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:58:19.996013+00:00
B:npc,9e1798c811ea402699022d28da5f044e,floating_point_equality__temperature_reached__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:58:19.997175+00:00
F:npc,,floating_point_equality__temperature_reached__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:58:19.997516+00:00
F:npc,9e3b8ecd6e654739bf396bec8faa9548,floating_point_equality__temperature_reached__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:58:19.997799+00:00
F:librarian,7ae912484c0041efa10c8b8ee7b98834,floating_point_equality__temperature_reached__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:58:20.074715+00:00
F:librarian,2c73c604237648c6b31a7979d9a83213,floating_point_equality__temperature_reached__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,106,908,,,0,,,,2026-08-18T11:58:20.156019+00:00
F:worker,a10cbd1360c3490dabda0f64f63c7d3d,floating_point_equality__temperature_reached__variant::F,5,worker,PROMPT_BUILT,F,1014,106,908,,,,,,,2026-08-18T11:58:20.156651+00:00
F:worker,e37a7ed823514a53917c2f99e308eda7,floating_point_equality__temperature_reached__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:58:20.156968+00:00
F:worker,88b0fa7ece6941bbb20662941899b649,floating_point_equality__temperature_reached__variant::F,7,worker,MODEL_CALL_FINISHED,F,1014,,,,,37,601.384199981112,0.0,,2026-08-18T11:58:20.758735+00:00
F:checker,e144d05f73434fca8e278fd5a671fdcb,floating_point_equality__temperature_reached__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:58:21.280641+00:00
F:npc,298d750f167b400c951b236e52e56d49,floating_point_equality__temperature_reached__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:58:21.281814+00:00
A:npc,,mutable_default_argument__dedupe_preserve_order__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:58:21.282160+00:00
A:npc,315c57401a9147fc87a95f9f2d080511,mutable_default_argument__dedupe_preserve_order__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:58:21.282448+00:00
A:worker,d44bdec1906c4747b166d8a057145c15,mutable_default_argument__dedupe_preserve_order__known_example::A,3,worker,PROMPT_BUILT,A,145,145,0,,,,,,,2026-08-18T11:58:21.360546+00:00
A:worker,25496fe2cc924cb8ac047a5c1d4f8030,mutable_default_argument__dedupe_preserve_order__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:58:21.361259+00:00
A:worker,8fbae35b41ea4fdc8a4ae4279afffd7c,mutable_default_argument__dedupe_preserve_order__known_example::A,5,worker,MODEL_CALL_FINISHED,A,145,,,,755,83,4275.124199979473,0.0,,2026-08-18T11:58:25.636770+00:00
A:checker,4e058731c7fd4849a1565494aadd5ca8,mutable_default_argument__dedupe_preserve_order__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:58:26.108357+00:00
A:npc,96c68a76896d4589aa17ce0f09ac92fb,mutable_default_argument__dedupe_preserve_order__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:58:26.109214+00:00
B:npc,,mutable_default_argument__dedupe_preserve_order__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:58:26.109531+00:00
B:npc,c6a834fe5792408ba735b12e034afa89,mutable_default_argument__dedupe_preserve_order__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:58:26.109845+00:00
B:worker,a5a5ca4a451c4b9a874d4d9f394f5d4a,mutable_default_argument__dedupe_preserve_order__known_example::B,3,worker,PROMPT_BUILT,B,145,145,0,,,,,,,2026-08-18T11:58:26.257224+00:00
B:worker,3cd5badf1beb4e8dabfc1a0d70e1c243,mutable_default_argument__dedupe_preserve_order__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:58:26.257739+00:00
B:worker,704d62872a014e39b604d8bbd7503fa8,mutable_default_argument__dedupe_preserve_order__known_example::B,5,worker,MODEL_CALL_FINISHED,B,145,,,,,61,5427.372799953446,0.0,,2026-08-18T11:58:31.685472+00:00
B:checker,b93e6bb7cd68442da548d752ed91fa1b,mutable_default_argument__dedupe_preserve_order__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:58:32.171083+00:00
B:npc,a7a26d8e8d154d2aba17f118c7847f01,mutable_default_argument__dedupe_preserve_order__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:58:32.171748+00:00
F:npc,,mutable_default_argument__dedupe_preserve_order__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:58:32.172048+00:00
F:npc,d621a87e3b944a3ab20271240d744c03,mutable_default_argument__dedupe_preserve_order__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:58:32.172303+00:00
F:librarian,54b5a839d0f543579b5829a1fcef7720,mutable_default_argument__dedupe_preserve_order__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:58:32.244593+00:00
F:librarian,6a0a38004b0f45b694cc5ebd4b0fd25e,mutable_default_argument__dedupe_preserve_order__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,145,413,,,0,,,,2026-08-18T11:58:32.318681+00:00
F:worker,4d97814c27a7427aab2777ab2b679955,mutable_default_argument__dedupe_preserve_order__known_example::F,5,worker,PROMPT_BUILT,F,558,145,413,,,,,,,2026-08-18T11:58:32.319173+00:00
F:worker,9c7a6714c596487683a28117b5d5b291,mutable_default_argument__dedupe_preserve_order__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:58:32.319549+00:00
F:worker,22a473a1c74548a1a0fb7594527fbd7d,mutable_default_argument__dedupe_preserve_order__known_example::F,7,worker,MODEL_CALL_FINISHED,F,558,,,,,81,2492.3186999512836,0.0,,2026-08-18T11:58:34.812241+00:00
F:checker,d0358b6be2d343d091af237146c2aeed,mutable_default_argument__dedupe_preserve_order__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:58:35.320512+00:00
F:npc,fafcb12196474ea1ac96cf3cd143e51c,mutable_default_argument__dedupe_preserve_order__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:58:35.321233+00:00
A:npc,,variable_shadowing__reverse_words__novel_b::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:58:35.321543+00:00
A:npc,b05d724e50304c669a50fc9415a7d205,variable_shadowing__reverse_words__novel_b::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:58:35.321811+00:00
A:worker,5bdc4c1ebd97443aa0fc9731b7c11d45,variable_shadowing__reverse_words__novel_b::A,3,worker,PROMPT_BUILT,A,147,147,0,,,,,,,2026-08-18T11:58:35.451742+00:00
A:worker,e1cc77ce5c3846be9d00058d4ebc8c5e,variable_shadowing__reverse_words__novel_b::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:58:35.452338+00:00
A:worker,3d8731de8ec2461fa7694999ba0b2a13,variable_shadowing__reverse_words__novel_b::A,5,worker,MODEL_CALL_FINISHED,A,147,,,,1688,31,8162.793900002725,0.0,,2026-08-18T11:58:43.615479+00:00
A:checker,3d37dd684a444e129194a7b058a2852f,variable_shadowing__reverse_words__novel_b::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:58:44.093117+00:00
A:npc,78c7ad9fa6a44cf2be21912a16fb3bf1,variable_shadowing__reverse_words__novel_b::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:58:44.094111+00:00
B:npc,,variable_shadowing__reverse_words__novel_b::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:58:44.094425+00:00
B:npc,ce953593a8b445b995044f2428885d3a,variable_shadowing__reverse_words__novel_b::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:58:44.094733+00:00
B:worker,8854877cd65e44799156c71c1375f901,variable_shadowing__reverse_words__novel_b::B,3,worker,PROMPT_BUILT,B,147,147,0,,,,,,,2026-08-18T11:58:44.229495+00:00
B:worker,e3873120ee724b4a92d977af4a84715d,variable_shadowing__reverse_words__novel_b::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:58:44.230005+00:00
B:worker,ce1e8f75306d4c61a6354e548954f00c,variable_shadowing__reverse_words__novel_b::B,5,worker,MODEL_CALL_FINISHED,B,147,,,,,31,698.0876000015996,0.0,,2026-08-18T11:58:44.928502+00:00
B:checker,9bef896077484c86a63b62f4bdab2f7b,variable_shadowing__reverse_words__novel_b::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:58:45.420300+00:00
B:npc,f9e5bbc98cb54bdaaef3301a1b12d6d7,variable_shadowing__reverse_words__novel_b::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:58:45.420967+00:00
F:npc,,variable_shadowing__reverse_words__novel_b::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:58:45.421278+00:00
F:npc,bfeebfeeeb394465a2e43dc0cfd3340f,variable_shadowing__reverse_words__novel_b::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:58:45.421546+00:00
F:librarian,fe7e8023842e40758c0eb42f2745c198,variable_shadowing__reverse_words__novel_b::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:58:45.483763+00:00
F:librarian,8f783be887454a9b92939b6353f0d441,variable_shadowing__reverse_words__novel_b::F,4,librarian,RETRIEVAL_RESULT,F,0,147,0,,,0,,,,2026-08-18T11:58:45.579266+00:00
F:worker,d07ef2664d684a1f9a5cf0bc1095cfa3,variable_shadowing__reverse_words__novel_b::F,5,worker,PROMPT_BUILT,F,147,147,0,,,,,,,2026-08-18T11:58:45.579902+00:00
F:worker,6f7c05db3b4a4cbcae267caca37163de,variable_shadowing__reverse_words__novel_b::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:58:45.580291+00:00
F:worker,e8944e424b77437b91d5e78daa984bb7,variable_shadowing__reverse_words__novel_b::F,7,worker,MODEL_CALL_FINISHED,F,147,,,,,42,2296.6978999902494,0.0,,2026-08-18T11:58:47.877364+00:00
F:checker,05b1cb8ad9ba4a2b92a43d33a16f8891,variable_shadowing__reverse_words__novel_b::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:58:48.354006+00:00
F:npc,341f59fec79841999de0553b823b7ca1,variable_shadowing__reverse_words__novel_b::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:58:48.354679+00:00
A:npc,,integer_division_truncation__binary_search__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:58:48.354985+00:00
A:npc,64c5e8b19b0b46e6a151266247aec585,integer_division_truncation__binary_search__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:58:48.355256+00:00
A:worker,2a13b5d9101e48f1bc907a9c3a5a3842,integer_division_truncation__binary_search__variant::A,3,worker,PROMPT_BUILT,A,183,183,0,,,,,,,2026-08-18T11:58:48.421727+00:00
A:worker,c8243ed583e846548d95ea16d7609ac7,integer_division_truncation__binary_search__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:58:48.422305+00:00
A:worker,960fd65d09fb4b9ea9cd309fc9279bd1,integer_division_truncation__binary_search__variant::A,5,worker,MODEL_CALL_FINISHED,A,183,,,,436,98,2644.9138000025414,0.0,,2026-08-18T11:58:51.067551+00:00
A:checker,4e0a899d396744a681e65ebc914cf6fe,integer_division_truncation__binary_search__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:58:51.535018+00:00
A:npc,a1cbc441ccb04b34bc9275bba6346c80,integer_division_truncation__binary_search__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:58:51.535796+00:00
B:npc,,integer_division_truncation__binary_search__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:58:51.536096+00:00
B:npc,3b3b51418bd248cc9778192c927088f6,integer_division_truncation__binary_search__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:58:51.536401+00:00
B:worker,098d49b504e647638991f01b3abebd0d,integer_division_truncation__binary_search__variant::B,3,worker,PROMPT_BUILT,B,183,183,0,,,,,,,2026-08-18T11:58:51.604805+00:00
B:worker,8f52354982954440b4e6bf2ccca03adc,integer_division_truncation__binary_search__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:58:51.605636+00:00
B:worker,f875865f97f8485ca22291c5754f18c2,integer_division_truncation__binary_search__variant::B,5,worker,MODEL_CALL_FINISHED,B,183,,,,,98,905.4942000075243,0.0,,2026-08-18T11:58:52.511518+00:00
B:checker,cc47540b0cb24d64a0ab2892b8d81df3,integer_division_truncation__binary_search__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:58:52.993938+00:00
B:npc,be5fbc5b1a224061aafc160bbf9a20a7,integer_division_truncation__binary_search__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:58:52.994729+00:00
F:npc,,integer_division_truncation__binary_search__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:58:52.995060+00:00
F:npc,b2cdcb2781f64d8993f3574134cca932,integer_division_truncation__binary_search__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:58:52.995370+00:00
F:librarian,3d27457dfc4e4704a0fce43bfb1e619c,integer_division_truncation__binary_search__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:58:53.065635+00:00
F:librarian,4ea1207bcb30491fbd133edaaa586b37,integer_division_truncation__binary_search__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,183,416,,,0,,,,2026-08-18T11:58:53.155623+00:00
F:worker,e7252332abb5418983cd31490ed96ca2,integer_division_truncation__binary_search__variant::F,5,worker,PROMPT_BUILT,F,599,183,416,,,,,,,2026-08-18T11:58:53.156233+00:00
F:worker,96ae7fcc50644f9e88a6f5cf54563aa4,integer_division_truncation__binary_search__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:58:53.156552+00:00
F:worker,83fc8467283443a2ac9600f12fe1bd0c,integer_division_truncation__binary_search__variant::F,7,worker,MODEL_CALL_FINISHED,F,599,,,,,98,791.6715999599546,0.0,,2026-08-18T11:58:53.948562+00:00
F:checker,7e3150ba658443c999932f97c73c337a,integer_division_truncation__binary_search__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:58:54.436739+00:00
F:npc,ece2859b80b54d0cbbc5c025622aa1ca,integer_division_truncation__binary_search__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:58:54.437387+00:00
A:npc,,inverted_boolean_logic__is_leap_year__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:58:54.437685+00:00
A:npc,f8bc48344b944122b359cc1336640214,inverted_boolean_logic__is_leap_year__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:58:54.437960+00:00
A:worker,a476f989d2fc40e3904f46ebb943e864,inverted_boolean_logic__is_leap_year__known_example::A,3,worker,PROMPT_BUILT,A,145,145,0,,,,,,,2026-08-18T11:58:54.499014+00:00
A:worker,071af0bdd3ba4b13a0c8c2113b7ce719,inverted_boolean_logic__is_leap_year__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:58:54.499714+00:00
A:worker,8b5785d4d30f40b29f9b684c757a1d32,inverted_boolean_logic__is_leap_year__known_example::A,5,worker,MODEL_CALL_FINISHED,A,145,,,,453,48,2323.7977999961004,0.0,,2026-08-18T11:58:56.823893+00:00
A:checker,00e51f50878f41b2bf0d3fe5a98da94d,inverted_boolean_logic__is_leap_year__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:58:57.288250+00:00
A:npc,7105dd99a3d9420bb9be16454c01a226,inverted_boolean_logic__is_leap_year__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:58:57.288938+00:00
B:npc,,inverted_boolean_logic__is_leap_year__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:58:57.289233+00:00
B:npc,87789a8fb1244f99afa4e340b341ac21,inverted_boolean_logic__is_leap_year__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:58:57.289546+00:00
B:worker,48558cf20cd54ebdb25a2870206aa22f,inverted_boolean_logic__is_leap_year__known_example::B,3,worker,PROMPT_BUILT,B,145,145,0,,,,,,,2026-08-18T11:58:57.364032+00:00
